nm,6 uM,12 uM,18 uM,24 uM,30 uM,36 uM,42 uM,48 uM,54 uM,60 uM
748.31,0.002391566,0.006066265,0.008512048,0.010753012,0.016668675,0.021548193,0.021385542,0.036674699,0.039548193,0.046084337
748.64,0.003391566,0.006066265,0.009512048,0.010753012,0.016668675,0.020548193,0.021385542,0.037674699,0.038548193,0.046084337
748.96,0.002391566,0.006066265,0.008512048,0.010753012,0.015668675,0.020548193,0.022385542,0.035674699,0.038548193,0.046084337
749.29,0.003391566,0.006066265,0.007512048,0.009753012,0.016668675,0.020548193,0.022385542,0.035674699,0.038548193,0.044084337
749.62,0.003391566,0.005066265,0.007512048,0.009753012,0.016668675,0.020548193,0.021385542,0.034674699,0.036548193,0.045084337
749.95,0.003391566,0.005066265,0.007512048,0.009753012,0.016668675,0.020548193,0.022385542,0.033674699,0.036548193,0.044084337
750.28,0.003391566,0.004066265,0.006512048,0.008753012,0.016668675,0.020548193,0.022385542,0.033674699,0.035548193,0.043084337
750.6,0.003391566,0.004066265,0.008512048,0.009753012,0.015668675,0.019548193,0.021385542,0.033674699,0.035548193,0.044084337
750.93,0.003391566,0.005066265,0.006512048,0.008753012,0.014668675,0.019548193,0.021385542,0.033674699,0.034548193,0.043084337
751.26,0.002391566,0.005066265,0.006512048,0.009753012,0.014668675,0.018548193,0.020385542,0.032674699,0.035548193,0.042084337
751.59,0.003391566,0.004066265,0.006512048,0.008753012,0.014668675,0.018548193,0.021385542,0.032674699,0.034548193,0.043084337
751.92,0.002391566,0.004066265,0.008512048,0.007753012,0.014668675,0.019548193,0.021385542,0.032674699,0.034548193,0.043084337
752.24,0.003391566,0.005066265,0.007512048,0.009753012,0.015668675,0.018548193,0.019385542,0.032674699,0.034548193,0.042084337
752.57,0.002391566,0.004066265,0.007512048,0.008753012,0.014668675,0.016548193,0.019385542,0.031674699,0.034548193,0.042084337
752.9,0.002391566,0.005066265,0.007512048,0.009753012,0.013668675,0.017548193,0.018385542,0.031674699,0.032548193,0.040084337
753.23,0.004391566,0.004066265,0.006512048,0.008753012,0.014668675,0.018548193,0.018385542,0.030674699,0.033548193,0.041084337
753.55,0.002391566,0.005066265,0.007512048,0.009753012,0.013668675,0.017548193,0.019385542,0.030674699,0.033548193,0.041084337
753.88,0.003391566,0.006066265,0.006512048,0.008753012,0.012668675,0.017548193,0.017385542,0.030674699,0.031548193,0.040084337
754.21,0.004391566,0.005066265,0.007512048,0.009753012,0.013668675,0.016548193,0.018385542,0.030674699,0.032548193,0.039084337
754.54,0.003391566,0.006066265,0.007512048,0.007753012,0.013668675,0.018548193,0.018385542,0.028674699,0.032548193,0.039084337
754.87,0.003391566,0.005066265,0.006512048,0.007753012,0.014668675,0.016548193,0.017385542,0.028674699,0.031548193,0.038084337
755.19,0.003391566,0.005066265,0.005512048,0.008753012,0.013668675,0.017548193,0.018385542,0.027674699,0.030548193,0.037084337
755.52,0.003391566,0.005066265,0.006512048,0.009753012,0.011668675,0.016548193,0.017385542,0.028674699,0.030548193,0.038084337
755.85,0.003391566,0.004066265,0.007512048,0.009753012,0.011668675,0.016548193,0.017385542,0.027674699,0.030548193,0.038084337
756.17,0.003391566,0.004066265,0.005512048,0.009753012,0.010668675,0.015548193,0.017385542,0.028674699,0.031548193,0.038084337
756.5,0.003391566,0.005066265,0.006512048,0.008753012,0.011668675,0.015548193,0.015385542,0.028674699,0.030548193,0.037084337
756.83,0.003391566,0.004066265,0.005512048,0.008753012,0.012668675,0.015548193,0.015385542,0.028674699,0.029548193,0.037084337
757.16,0.002391566,0.004066265,0.006512048,0.007753012,0.011668675,0.014548193,0.016385542,0.027674699,0.028548193,0.037084337
757.48,0.003391566,0.004066265,0.006512048,0.008753012,0.012668675,0.015548193,0.016385542,0.028674699,0.029548193,0.037084337
757.81,0.003391566,0.004066265,0.006512048,0.008753012,0.010668675,0.016548193,0.015385542,0.026674699,0.029548193,0.035084337
758.14,0.003391566,0.003066265,0.004512048,0.006753012,0.011668675,0.015548193,0.015385542,0.026674699,0.027548193,0.035084337
758.46,0.002391566,0.005066265,0.006512048,0.006753012,0.010668675,0.014548193,0.014385542,0.024674699,0.028548193,0.034084337
758.79,0.001391566,0.004066265,0.006512048,0.006753012,0.011668675,0.013548193,0.013385542,0.025674699,0.027548193,0.034084337
759.12,0.002391566,0.004066265,0.005512048,0.006753012,0.011668675,0.013548193,0.013385542,0.025674699,0.026548193,0.033084337
759.45,0.002391566,0.004066265,0.005512048,0.006753012,0.011668675,0.013548193,0.014385542,0.025674699,0.027548193,0.033084337
759.77,0.002391566,0.003066265,0.006512048,0.005753012,0.010668675,0.014548193,0.014385542,0.024674699,0.028548193,0.034084337
760.1,0.003391566,0.003066265,0.005512048,0.006753012,0.010668675,0.014548193,0.013385542,0.024674699,0.026548193,0.033084337
760.43,0.004391566,0.003066265,0.005512048,0.006753012,0.010668675,0.014548193,0.013385542,0.023674699,0.027548193,0.032084337
760.75,0.003391566,0.004066265,0.005512048,0.006753012,0.010668675,0.014548193,0.012385542,0.023674699,0.025548193,0.033084337
761.08,0.003391566,0.004066265,0.005512048,0.005753012,0.010668675,0.014548193,0.013385542,0.022674699,0.027548193,0.032084337
761.41,0.003391566,0.004066265,0.005512048,0.006753012,0.009668675,0.014548193,0.014385542,0.023674699,0.026548193,0.032084337
761.73,0.002391566,0.004066265,0.005512048,0.005753012,0.011668675,0.012548193,0.013385542,0.023674699,0.025548193,0.030084337
762.06,0.002391566,0.005066265,0.004512048,0.005753012,0.010668675,0.013548193,0.014385542,0.024674699,0.026548193,0.031084337
762.39,0.002391566,0.005066265,0.004512048,0.005753012,0.009668675,0.013548193,0.014385542,0.023674699,0.025548193,0.029084337
762.71,0.002391566,0.004066265,0.005512048,0.006753012,0.010668675,0.013548193,0.012385542,0.022674699,0.025548193,0.029084337
763.04,0.001391566,0.003066265,0.004512048,0.005753012,0.009668675,0.012548193,0.012385542,0.022674699,0.024548193,0.030084337
763.36,0.002391566,0.004066265,0.005512048,0.005753012,0.009668675,0.013548193,0.012385542,0.021674699,0.024548193,0.030084337
763.69,0.001391566,0.004066265,0.005512048,0.006753012,0.011668675,0.012548193,0.012385542,0.023674699,0.024548193,0.029084337
764.02,0.002391566,0.005066265,0.006512048,0.005753012,0.010668675,0.012548193,0.011385542,0.022674699,0.024548193,0.029084337
764.34,0.002391566,0.004066265,0.005512048,0.005753012,0.009668675,0.011548193,0.011385542,0.021674699,0.023548193,0.028084337
764.67,0.001391566,0.003066265,0.005512048,0.006753012,0.008668675,0.012548193,0.012385542,0.022674699,0.024548193,0.028084337
765,0.002391566,0.004066265,0.004512048,0.005753012,0.009668675,0.012548193,0.013385542,0.021674699,0.024548193,0.029084337
765.32,0.002391566,0.004066265,0.005512048,0.006753012,0.008668675,0.012548193,0.012385542,0.021674699,0.023548193,0.029084337
765.65,0.003391566,0.004066265,0.004512048,0.005753012,0.008668675,0.012548193,0.011385542,0.021674699,0.023548193,0.027084337
765.97,0.003391566,0.003066265,0.005512048,0.005753012,0.008668675,0.011548193,0.011385542,0.020674699,0.022548193,0.028084337
766.3,0.003391566,0.003066265,0.005512048,0.005753012,0.009668675,0.011548193,0.012385542,0.020674699,0.023548193,0.028084337
766.63,0.001391566,0.003066265,0.004512048,0.005753012,0.008668675,0.010548193,0.011385542,0.020674699,0.022548193,0.029084337
766.95,0.002391566,0.003066265,0.004512048,0.004753012,0.007668675,0.010548193,0.010385542,0.020674699,0.023548193,0.029084337
767.28,0.002391566,0.002066265,0.005512048,0.003753012,0.007668675,0.011548193,0.011385542,0.020674699,0.022548193,0.029084337
767.6,0.001391566,0.002066265,0.003512048,0.004753012,0.007668675,0.011548193,0.010385542,0.018674699,0.021548193,0.028084337
767.93,0.002391566,0.002066265,0.004512048,0.003753012,0.008668675,0.011548193,0.009385542,0.018674699,0.021548193,0.026084337
768.25,0.001391566,0.003066265,0.004512048,0.004753012,0.009668675,0.010548193,0.010385542,0.018674699,0.020548193,0.025084337
768.58,0.002391566,0.003066265,0.003512048,0.004753012,0.009668675,0.010548193,0.009385542,0.019674699,0.020548193,0.025084337
768.91,0.002391566,0.002066265,0.003512048,0.004753012,0.008668675,0.012548193,0.009385542,0.019674699,0.020548193,0.024084337
769.23,0.002391566,0.002066265,0.003512048,0.004753012,0.007668675,0.011548193,0.010385542,0.018674699,0.020548193,0.024084337
769.56,0.002391566,0.003066265,0.004512048,0.005753012,0.006668675,0.011548193,0.010385542,0.019674699,0.021548193,0.024084337
769.88,0.002391566,0.003066265,0.004512048,0.005753012,0.008668675,0.011548193,0.010385542,0.018674699,0.021548193,0.023084337
770.21,0.001391566,0.002066265,0.004512048,0.004753012,0.008668675,0.012548193,0.010385542,0.016674699,0.020548193,0.022084337
770.53,0.002391566,0.003066265,0.004512048,0.004753012,0.007668675,0.010548193,0.009385542,0.017674699,0.019548193,0.023084337
770.86,0.002391566,0.002066265,0.004512048,0.004753012,0.008668675,0.009548193,0.009385542,0.018674699,0.019548193,0.024084337
771.18,0.002391566,0.003066265,0.003512048,0.003753012,0.008668675,0.009548193,0.009385542,0.018674699,0.020548193,0.023084337
771.51,0.001391566,0.002066265,0.003512048,0.004753012,0.007668675,0.009548193,0.008385542,0.018674699,0.020548193,0.023084337
771.83,0.000391566,0.002066265,0.003512048,0.004753012,0.008668675,0.010548193,0.009385542,0.018674699,0.019548193,0.023084337
772.16,0.001391566,0.003066265,0.004512048,0.004753012,0.008668675,0.009548193,0.008385542,0.018674699,0.020548193,0.023084337
772.48,0.000391566,0.003066265,0.004512048,0.005753012,0.008668675,0.010548193,0.009385542,0.017674699,0.018548193,0.023084337
772.81,0.000391566,0.002066265,0.005512048,0.005753012,0.008668675,0.009548193,0.009385542,0.016674699,0.018548193,0.022084337
773.13,0.002391566,0.003066265,0.004512048,0.005753012,0.007668675,0.010548193,0.007385542,0.017674699,0.019548193,0.022084337
773.46,0.003391566,0.002066265,0.003512048,0.004753012,0.008668675,0.009548193,0.009385542,0.017674699,0.018548193,0.023084337
773.78,0.002391566,0.002066265,0.004512048,0.004753012,0.007668675,0.009548193,0.007385542,0.016674699,0.018548193,0.024084337
774.11,0.003391566,0.002066265,0.004512048,0.003753012,0.007668675,0.009548193,0.007385542,0.017674699,0.018548193,0.023084337
774.43,0.002391566,0.002066265,0.003512048,0.004753012,0.005668675,0.009548193,0.007385542,0.017674699,0.019548193,0.022084337
774.76,0.001391566,0.001066265,0.003512048,0.003753012,0.006668675,0.009548193,0.007385542,0.016674699,0.019548193,0.023084337
775.08,0.001391566,0.002066265,0.004512048,0.005753012,0.006668675,0.010548193,0.008385542,0.016674699,0.017548193,0.023084337
775.41,0.001391566,0.002066265,0.004512048,0.004753012,0.007668675,0.010548193,0.008385542,0.016674699,0.017548193,0.021084337
775.73,0.002391566,0.002066265,0.005512048,0.004753012,0.006668675,0.010548193,0.009385542,0.015674699,0.017548193,0.022084337
776.06,0.002391566,0.002066265,0.003512048,0.003753012,0.006668675,0.009548193,0.009385542,0.015674699,0.015548193,0.021084337
776.38,0.000391566,0.002066265,0.004512048,0.003753012,0.005668675,0.010548193,0.008385542,0.015674699,0.016548193,0.021084337
776.71,0.001391566,0.003066265,0.005512048,0.003753012,0.005668675,0.010548193,0.008385542,0.015674699,0.017548193,0.020084337
777.03,0.002391566,0.002066265,0.004512048,0.004753012,0.006668675,0.009548193,0.008385542,0.014674699,0.016548193,0.019084337
777.36,0.001391566,0.002066265,0.003512048,0.004753012,0.006668675,0.008548193,0.008385542,0.014674699,0.017548193,0.020084337
777.68,0.002391566,0.003066265,0.002512048,0.004753012,0.006668675,0.008548193,0.008385542,0.014674699,0.016548193,0.020084337
778,0.003391566,0.003066265,0.002512048,0.003753012,0.006668675,0.008548193,0.007385542,0.014674699,0.017548193,0.019084337
778.33,0.001391566,0.003066265,0.004512048,0.003753012,0.006668675,0.008548193,0.008385542,0.015674699,0.017548193,0.020084337
778.65,0.002391566,0.003066265,0.004512048,0.004753012,0.007668675,0.009548193,0.008385542,0.015674699,0.016548193,0.019084337
778.98,0.003391566,0.004066265,0.004512048,0.003753012,0.006668675,0.008548193,0.007385542,0.015674699,0.016548193,0.020084337
779.3,0.003391566,0.003066265,0.003512048,0.004753012,0.007668675,0.008548193,0.006385542,0.014674699,0.016548193,0.020084337
779.63,0.003391566,0.002066265,0.003512048,0.002753012,0.005668675,0.007548193,0.007385542,0.014674699,0.017548193,0.020084337
779.95,0.002391566,0.001066265,0.002512048,0.002753012,0.007668675,0.007548193,0.007385542,0.014674699,0.015548193,0.019084337
780.27,0.000391566,0.001066265,0.004512048,0.003753012,0.006668675,0.008548193,0.007385542,0.015674699,0.016548193,0.019084337
780.6,0.001391566,0.003066265,0.002512048,0.003753012,0.007668675,0.009548193,0.007385542,0.015674699,0.015548193,0.019084337
780.92,0.002391566,0.003066265,0.001512048,0.003753012,0.006668675,0.009548193,0.007385542,0.014674699,0.015548193,0.018084337
781.25,0.001391566,0.002066265,0.002512048,0.002753012,0.006668675,0.008548193,0.006385542,0.013674699,0.014548193,0.018084337
781.57,0.002391566,0.002066265,0.002512048,0.002753012,0.006668675,0.009548193,0.007385542,0.014674699,0.014548193,0.019084337
781.89,0.002391566,0.003066265,0.003512048,0.002753012,0.006668675,0.008548193,0.007385542,0.013674699,0.013548193,0.018084337
782.22,0.002391566,0.002066265,0.002512048,0.002753012,0.005668675,0.006548193,0.008385542,0.014674699,0.015548193,0.018084337
782.54,0.002391566,0.002066265,0.002512048,0.003753012,0.005668675,0.006548193,0.005385542,0.014674699,0.014548193,0.018084337
782.86,0.002391566,0.002066265,0.003512048,0.003753012,0.005668675,0.006548193,0.007385542,0.013674699,0.015548193,0.018084337
783.19,0.002391566,0.002066265,0.003512048,0.004753012,0.005668675,0.006548193,0.006385542,0.012674699,0.014548193,0.017084337
783.51,0.001391566,0.001066265,0.003512048,0.002753012,0.005668675,0.005548193,0.006385542,0.013674699,0.014548193,0.016084337
783.84,0.001391566,0.001066265,0.002512048,0.002753012,0.005668675,0.008548193,0.006385542,0.013674699,0.015548193,0.017084337
784.16,0.000391566,0.001066265,0.001512048,0.001753012,0.006668675,0.007548193,0.005385542,0.013674699,0.014548193,0.018084337
784.48,0.002391566,0.002066265,0.002512048,0.002753012,0.006668675,0.006548193,0.006385542,0.013674699,0.014548193,0.017084337
784.81,0.002391566,0.002066265,0.001512048,0.002753012,0.005668675,0.006548193,0.005385542,0.013674699,0.014548193,0.019084337
785.13,0.001391566,0.002066265,0.001512048,0.002753012,0.005668675,0.006548193,0.005385542,0.012674699,0.015548193,0.018084337
785.45,0.001391566,0.002066265,0.002512048,0.002753012,0.005668675,0.006548193,0.006385542,0.012674699,0.015548193,0.017084337
785.78,0.001391566,6.63E-05,0.001512048,0.002753012,0.005668675,0.006548193,0.005385542,0.013674699,0.014548193,0.016084337
786.1,0.000391566,0.001066265,0.002512048,0.002753012,0.005668675,0.005548193,0.005385542,0.012674699,0.015548193,0.017084337
786.42,0.002391566,0.001066265,0.001512048,0.002753012,0.006668675,0.006548193,0.006385542,0.012674699,0.014548193,0.016084337
786.75,0.002391566,0.001066265,0.002512048,0.002753012,0.005668675,0.006548193,0.005385542,0.012674699,0.014548193,0.017084337
787.07,0.002391566,0.002066265,0.004512048,0.002753012,0.005668675,0.005548193,0.004385542,0.012674699,0.013548193,0.016084337
787.39,0.001391566,0.001066265,0.001512048,0.002753012,0.005668675,0.006548193,0.004385542,0.012674699,0.012548193,0.017084337
787.71,0.003391566,0.001066265,0.003512048,0.001753012,0.003668675,0.005548193,0.005385542,0.012674699,0.012548193,0.015084337
788.04,0.003391566,0.002066265,0.002512048,0.001753012,0.004668675,0.006548193,0.005385542,0.011674699,0.012548193,0.015084337
788.36,0.002391566,0.002066265,0.002512048,0.002753012,0.004668675,0.006548193,0.004385542,0.012674699,0.013548193,0.015084337
788.68,0.002391566,0.003066265,0.003512048,0.001753012,0.004668675,0.007548193,0.005385542,0.011674699,0.012548193,0.015084337
789.01,0.001391566,0.001066265,0.003512048,0.002753012,0.004668675,0.006548193,0.005385542,0.009674699,0.012548193,0.014084337
789.33,0.000391566,0.001066265,0.002512048,0.001753012,0.004668675,0.007548193,0.006385542,0.011674699,0.012548193,0.015084337
789.65,0.000391566,6.63E-05,0.003512048,0.002753012,0.004668675,0.007548193,0.006385542,0.010674699,0.013548193,0.015084337
789.97,0.001391566,0.001066265,0.002512048,0.001753012,0.005668675,0.007548193,0.005385542,0.010674699,0.012548193,0.016084337
790.3,0.001391566,6.63E-05,0.001512048,0.001753012,0.004668675,0.007548193,0.005385542,0.010674699,0.011548193,0.015084337
790.62,0.002391566,0.001066265,0.002512048,0.002753012,0.004668675,0.007548193,0.005385542,0.011674699,0.013548193,0.014084337
790.94,0.001391566,0.002066265,0.003512048,0.003753012,0.004668675,0.006548193,0.005385542,0.011674699,0.012548193,0.014084337
791.26,0.002391566,0.001066265,0.001512048,0.002753012,0.004668675,0.008548193,0.006385542,0.011674699,0.013548193,0.014084337
791.59,0.002391566,0.001066265,0.002512048,0.000753012,0.005668675,0.006548193,0.005385542,0.010674699,0.012548193,0.013084337
791.91,0.002391566,6.63E-05,0.003512048,0.001753012,0.004668675,0.007548193,0.004385542,0.011674699,0.011548193,0.013084337
